	pausedE141	pausedE142	pausedE143	pausedTS1	pausedTS2	pausedTS3	wtE141	wtE142	wtE143	wtTS1	wtTS2	wtTS3	dICM1	dICM2	dICM3	dTE1	dTE2	dTE3	mICM1	mICM2	mICM3	mTE1	mTE2	mTE3	wtICM1	wtICM2	wtTE1	wtTE2
mmu-miR-301a-5p	-1.3988458305840803	-1.33467837915655	-0.967939044178833	0.799959836677106	0.574191836408212	1.4937407401670102	-0.756119191820961	0.777564616771086	-0.58534070197934	1.30737710904891	1.42784305804182	1.5341921909844398	-1.72373699794259	-1.7221319575967402	-1.5490926593243999	-1.7227800866676297	-1.72419870323089	-1.7233169467016203	-1.6646236242962	-1.6514126485871101	-1.6459349801298202	-1.6774498334298997	-1.67041529688622	-1.66887878198555	-1.63366305231949	-1.58077985177939	-1.59139490099515	-1.7156055333563403
mmu-miR-301a-3p	5.979184264017411	5.80398556304111	6.0114861853893204	9.47759792221244	9.55249865334344	9.183390064460891	7.25656930771793	7.92284683665928	7.60632710325876	9.61522625046889	9.068301369931381	9.1616403575178	0.7007601526957281	-0.203465908824171	0.0418361146539539	-0.22988704695469298	-0.29208030472731894	-0.137032640755441	-0.30330795586597	-0.256859273214161	-0.23760025030418	-0.33167766310388597	-0.32339456366290803	-0.318268733441987	-0.194453181310966	0.345038863003117	-0.352933748650698	0.3538191771759339
mmu-miR-301b-3p	4.509956809985121	3.2649969445770095	4.34340483691606	4.88017248207063	5.17891320670411	4.75481052894326	4.833219194219041	5.46524168340582	5.36956167221986	4.96846638392146	4.46731135743476	4.52490890272592	-1.71423885166803	-1.8019676947495702	-1.8021015209257099	-1.8022760391392498	-1.80294664972201	-1.80253033129945	-1.7610506388606497	-1.7520828107586297	-1.74836447910725	-1.7697572810681799	-1.7649821216938701	-1.7639391100489399	-1.7400340921996698	-1.7761895337378502	-1.7833952041408203	-1.6515511394466
mmu-miR-302a-5p	-2.14106479560402	-2.06108156242382	-1.55320636964443	-1.5600333902587602	-1.7437564497411697	-2.2339354929572597	2.02483328521974	2.19844954717919	3.0106764711001897	-2.41393973172697	-1.39778798674142	-1.3182058107853898	-2.2976955930236	-2.29060407354796	-2.29205543279275	-2.2940918147223903	-2.2977933883504797	-2.29741479914147	-2.2665285550469	-2.26129306272478	-2.25912226990957	-2.27161156488054	-2.2688237872875	-2.26821486845043	-2.25425892103637	-2.23330137811953	-2.2795734973266404	-2.2867326186473997
mmu-miR-302a-3p	-2.08923937146466	-1.99292080725931	-1.4882038906865	-1.4949884567429599	-1.6775690147297	-2.2098754174162702	0.894938159795086	2.75490902371714	2.9371459768987296	-0.7566503829558641	-1.3337519936205	-1.25466470793745	-2.15119737016594	-2.13307793976999	-2.13807781856752	-2.14509307882801	-2.15235525611996	-2.1501581852977196	-2.05013867099491	-1.74227518147694	-2.02462429324213	-2.06764945144853	-2.05804566098127	-2.05594795815973	-2.0078702366546204	-2.08058598445816	-2.09507801358259	-2.11974092114946
mmu-miR-302b-3p	0.501478838062759	-1.7494116138072402	-1.19630140462746	-1.2038477612710001	-1.4069289893522599	-1.9929429724281398	3.5662100237653798	4.69342817732719	4.39593385824624	-0.5727765596900339	-1.02450720440422	-0.936539770854734	-0.44927772506254704	-0.704816152304178	-0.29632230933446096	-0.9206226946454009	-0.934979411252068	-0.9259131035545859	-0.79813835546389	-0.7549142310311271	-0.736992207085803	-0.8401035873894841	-0.817087748924091	-0.81206052665665	0.34503265178827097	-0.542265516706818	-0.890560613410473	-0.906818873989086
mmu-miR-302d-3p	-1.80498717196435	-0.48404602290748105	0.957341490566732	-1.1668180823951002	-1.3687544291273002	-1.9471474133058	3.28128631169875	4.307424395051241	4.53642449641862	-0.5505135238702641	-0.9884885675661709	-0.901017055155956	-0.8103698410603	-0.729527136945839	-0.573671705849496	-0.9550394089787639	-0.9706005150370179	-0.960759236112249	-0.8251586141355121	-0.7809878063535192	-0.762673258976519	-0.8680429574793671	-0.844523032202971	-0.839385705042118	-0.0118475022417813	0.361372895610339	-0.922831417237384	-0.9401901535565971
mmu-miR-3068-5p	-2.02685540204512	-2.00410290934507	-1.8848780428340899	-1.88648070158368	-1.92961011123629	-1.75110615457165	-1.8311137227915002	-1.7587082809703898	-1.7877665611254498	-1.40424546521177	-1.84839322093609	-1.8297111225782499	-1.2214829729288799	-1.2485312894675902	-1.35746053281331	-1.35806247830333	-1.29901870565495	-1.3589445973924499	-1.29360876434081	-1.27526194985491	-1.26765480794396	-1.31142123214902	-1.3016519812017	-1.29951813776287	-1.25061210134315	-1.1771702684993999	-1.04643417540603	-1.3556198958863799
mmu-miR-3068-3p	2.05140478574056	2.4426282060168196	2.70233226605187	2.85360996662798	2.0082265613282	1.37697111174819	-0.22324613956440098	1.35519607907087	-0.0522114753816501	1.28686242467724	3.2572730612446703	0.9672868232309381	-1.97691801257479	-1.96365030130656	-1.96986951305578	-1.81018314450436	-1.97860255221229	-1.9754125316502198	-1.86048442554714	-1.6577956709721802	-1.82874779265663	-1.8822656038407002	-1.87031971296419	-1.86771043810727	-1.6276537079873201	-1.89835700152169	-1.91638323804672	-1.9470607505867699
mmu-miR-30a-5p	1.37447633218046	2.16503519400054	1.28606646966551	0.678346518272579	1.03118134477219	2.3180018127055	1.59521550603587	2.0153719517746698	1.84628701127978	1.98388766210509	0.8754067509583409	2.03025573190429	4.42017471102623	4.09110445013717	3.50937517610069	3.83193565455921	5.2593668604261	4.50438486711838	4.46420085881937	5.3908712909697	2.82290397410354	4.11974113532905	4.825161396065691	3.60096208445206	4.68610443048194	4.63659999264574	4.46184451805286	3.718933160763
mmu-miR-30a-3p	2.21696506744387	1.42789702406818	2.49767638447874	3.7705711613993595	3.15446090648663	2.9178493833374604	3.0930799085290896	2.29129774647456	1.44968068268101	3.3369689083728904	3.6140604593559997	1.83623189773993	-1.04266660326839	-0.7645505422338671	-1.03737572841224	-1.0388264823815199	-0.579408633953724	-0.928497352385021	-0.955294194098945	-0.925731378513838	-0.913473744709556	-0.983995999599538	-0.7307273831836609	-0.48976194584359206	-0.8860122803393801	-1.00520018608787	-1.0258836568922198	-1.03304688092249
mmu-miR-30b-5p	5.094001304643941	4.68428141336204	4.8725098162743095	5.94306292695546	6.381543075938589	6.64652542751925	4.00710687212983	4.69397086417115	4.7919068211189195	5.21492100623833	5.64615664841662	6.18338273950574	2.22288657613626	2.51393194365598	1.59939205551836	2.66489535332757	2.90400503717641	2.99091780815086	1.76163971030799	3.30239768475852	2.2797281113	2.7858050285472	2.44496777852609	2.02483186905321	1.5343180920640502	1.56929985869584	1.48339222343466	1.7336382594476598
mmu-miR-30b-3p	-1.48325485799694	-0.553538785492282	-1.12881518579186	-1.1342819046048302	0.6454908487287221	0.783770659421178	0.131594327697684	-0.6984462061315091	-0.797564903006977	0.786516014595189	0.664606273865194	-0.940639105954633	-1.4056882995899098	-1.4036684556771397	-1.31218320728074	-1.1744775883746699	-1.40626982778119	-1.4051594187483	-1.34660259838642	-1.3304436375547901	-1.3237436456693201	-1.36229093326595	-1.35368666337848	-1.3518072803076202	-1.30873327813991	-1.37388108840341	-1.3868648504116399	-1.099179430668
mmu-miR-30d-5p	2.0220608612456497	2.03489151060219	0.637176023659458	2.6554822970419396	2.3696337424077996	3.2901140734881698	2.0219689190612598	0.0382625657359552	-0.0913404063850329	0.755706029899658	1.9141510633748897	0.9345555292899409	6.26606251853642	6.26978160710561	6.04299925831079	6.66535586527705	6.649562387372169	6.896345072510839	6.24050125199355	6.09968296488595	5.59851027743487	6.97934127263268	6.68939756111829	6.688003370726791	4.9551498407981	5.08665390178578	5.566060534077799	5.3546258649146505
mmu-miR-30e-5p	3.3844103604113798	3.29291403472676	3.5326200093485802	0.907731404502154	3.08491303270571	3.31539591629946	3.80184728746125	4.3307779704737	3.45909840554102	2.10983533443555	1.76323385453505	2.66219597594542	4.60288111555008	4.496060140227719	4.34644121243397	5.17949075531903	4.92055482034037	4.63228856996575	5.98127341360823	5.52318205588669	4.88943595115379	6.39736582982244	6.181842175170639	5.676810270061701	5.04654708432759	5.10865484512693	5.92721025472838	5.03708423216021
mmu-miR-30e-3p	4.63487769120231	4.1978789703459	4.68530068714265	4.673010053826911	3.9584171257038903	4.165252819664181	3.6391614333701496	4.3351548032337	4.38169241221152	3.48026232538648	3.66204260277956	3.0579477635643397	2.03399917205514	1.91630699704262	1.5479473074565402	2.49079799072676	2.3023034360065897	1.94547976317355	3.0570039550824397	3.53752913414172	2.48550460782089	3.2154179961016203	2.8152618778818197	3.6362371521743704	2.25780320095779	3.40084266406829	2.56030696045908	2.5176629791688
mmu-miR-31-5p	4.5671738808875	4.90597869546257	4.79174222953058	2.2719831770442402	2.23146109648467	3.03943868885568	3.53581773572371	2.82663940429384	2.97073172045668	2.85486393462422	1.1403721271548501	1.8904317350139799	-0.475703788601702	-0.6982813494770821	-0.5280771454813279	-0.703491853961956	-0.0903328469878362	-0.566469930109057	-0.606479710421559	-0.564400686963614	0.42815984233071996	-0.647333192170207	-0.624927093275224	-0.6200330530489371	-0.507865447314337	-0.6681921003405	-0.208561974905546	-0.483850899538055
mmu-miR-3102-3p	2.54775690810273	2.80902452261533	2.69203654773993	2.87035188123996	3.89126811974198	3.5961636726024904	1.15391038619848	0.376418858335186	1.40859705315413	2.97149288715195	3.1373331129379904	2.24596066967523	-1.6104430632795301	-1.66851768227368	-1.7373204296920401	-1.67849697938001	-1.7381676910174	-1.73775040138116	-1.6969168327328898	-1.6877886630187402	-1.6840038489053	-1.7057791466406298	-1.70091860909632	-1.6998569487700501	-1.6755245176099398	-1.71232640572557	-1.71966091098084	-1.7321429604996599
mmu-miR-32-5p	3.2277972306915803	3.32754082880875	3.25447727730255	5.76153092741758	5.70884897013167	2.98281803194777	4.3029345974987	4.5071700524024	5.15121485835691	4.711178331846231	4.941025836759639	5.25384610842291	1.78060318387356	2.2571140413785	1.8457879919317999	1.3490463353742599	1.5075939949575001	1.54531179410909	1.8842178048376599	1.4575239283178898	1.4987553213696299	0.9222484089587181	1.82169300075057	0.953532689566665	1.08949362691846	2.30388856875544	1.5469519880658102	1.2243314585186003
mmu-miR-320-3p	-0.4874481033008621	0.13846399142034	0.736828088895216	1.1343452953940099	-0.0702582646757293	0.221926309329921	-0.798016834928591	-0.521741821902717	-0.6326185257309129	0.15521541589128698	-0.863949635763828	2.22659049137344	5.6606300217735495	5.44895720854914	4.899494988078599	4.77973656755673	4.41955851122505	4.08713476813487	5.92559262066204	5.50500757190917	7.3751953283643905	5.6258708235484	5.953065721654179	6.33777757020338	5.78156916297127	5.86343759168445	5.05211600365432	4.8978355468474195
mmu-miR-322-5p	4.58509844725207	4.67486681770049	4.7132862518765	10.044484505748	10.448951338794801	10.739768617112802	4.10046434662045	5.11136752664535	4.78290114095034	11.303968366066199	11.0590758007249	11.812592992125799	4.663443265772269	4.55054732557483	3.55441418535193	6.97265530965428	6.649570395866599	7.080694495898969	5.095761698117469	5.94934232746495	4.5955827948533	6.88446172921656	6.427634522603401	6.76322967170943	3.6916837128829902	3.9285295250455694	6.87643691270987	6.597421257969169
mmu-miR-322-3p	0.9327485455122149	1.4219445494873797	0.9490466547231591	6.260853161589379	6.79089779801018	7.34192541310266	0.32242711168720195	0.730754492904965	0.5686351239640209	7.03646593376745	6.931247622074441	7.206822882527599	3.40308472784312	3.2219519240638195	2.29771937536509	4.41572396744948	3.87790960493001	4.38218804378538	3.37021575249223	3.91761323268895	2.98704478816469	4.62658559447479	4.663528348813389	3.84406640476654	3.1691429456632996	2.81730114587462	4.70033156722636	4.422017107198769
mmu-miR-323-3p	6.2143648594864	5.969805265142861	6.14900480067184	0.797135379634477	0.513030463001357	-1.22296465560068	5.968396907436481	5.56865340579633	5.214038715156691	0.747705830728755	-0.0270267209779336	0.0735980554543607	0.13639477183047502	-0.367014982769427	-0.160887449823302	-0.6876576504467359	-0.698308650174827	-0.6916170863161129	-0.597381098715129	-0.556918520379174	-0.540141516626221	-0.636665213927623	-0.6151198343717621	-0.610413796309036	-0.17745208429945	-0.147292800955614	-0.66439037359273	-0.479463717528279
mmu-miR-324-5p	1.97396334434237	2.1445878405738603	0.0814176769709527	4.87577961215512	5.438818625239639	4.64298068730279	3.77146796982628	3.78520599372392	3.7684696068453998	5.496311702946469	5.07007284439225	5.3165535059070095	0.478826055186319	0.22054713842285997	0.38661750069348105	0.0655331225426539	0.40025892324239	0.42632398332622296	-0.12990594051634802	-0.0866325277923589	-0.0670873494661093	-0.14500327693747	-0.13689843429241802	-0.13507058769563499	-0.0232991904473942	0.110485135045294	0.25227403193674197	-0.18077881068193202
mmu-miR-324-3p	3.23075889225973	3.7026612223901303	2.99957379899904	3.77706297146555	3.55495869210684	3.35062091668697	2.9689014951445003	1.76584399485405	3.5051224254892897	3.3148162508321697	3.43177773244474	3.97812431200109	-0.0113517224126789	-0.14502901995428602	0.108014629236032	0.271147865419441	-0.0575793507747385	-0.19661760567237302	-0.24957698889293897	-0.200679107138319	0.5504607728528	-0.274603822978832	0.0890172968266884	-0.263383380034804	-0.134982395661582	0.575158930891127	-0.29824580071751	-0.316009032352302
mmu-miR-328-3p	1.7427741719206202	1.6886508383768501	2.26780367735567	4.16975336261196	4.22762597634085	4.20213474195047	1.2252499132313701	2.3423540866074397	1.49259366438194	3.7500379675161404	4.29802346342342	3.94206124238477	3.5327064515382403	4.159878535179891	4.058717143584779	4.06864319607145	4.14326754635238	3.7366940010827596	3.32005551151303	3.12674350402063	3.4390498356229298	3.6304371129951103	2.8379061416098397	2.61219169945393	4.74924572727845	3.65241896449852	3.1688791772852003	3.21835276927577
mmu-miR-329-3p	3.0150173667381095	3.0367989110275	2.7561354953852404	-0.546223742290949	1.4286438719813899	-0.402057034804621	4.12423781284014	3.64350433490275	2.72175135310762	-0.7761214923356881	1.50486242919416	-0.296167546583407	-1.7083619129537702	-1.7072515647783	-1.38280455216755	-1.70770132914536	-1.70867928363695	-1.70807238028963	-1.6592112452866203	-1.6480207901698203	-1.64338089041027	-1.6700757810173499	-1.66411712457948	-1.66281560821832	-1.63298586279217	-1.6781022322362	-1.6870937885320698	-1.70239585009316
mmu-miR-33-5p	-0.9089252441107181	0.6695629680798271	1.51142381111898	6.87905776199445	5.38597624341501	2.47999153603546	1.88917331997593	2.39582973547828	3.29151138269365	5.439375568290959	6.480791936983019	6.03392120726683	-2.3077163888587595	-2.2976966464626	-2.29969852992205	-2.30250734470496	-2.3079071216592997	-2.30709079126959	-2.26448889143018	-2.25726749154634	-2.25427328163844	-2.27149996973263	-2.26765474266553	-2.20879337419378	-2.2475651852786003	-2.27667958157992	-2.28248199291286	-2.29235668562433
mmu-miR-33-3p	1.15071189691371	0.00437779600444865	-0.428942993682122	2.55773852096588	3.11762435615615	2.90874529125525	-0.19708605985489303	2.57099524009916	1.2329747702485099	3.0226207299063503	2.81724390765724	3.1373342403452598	-1.89620370058346	-1.71444815876201	-1.89424594575194	-1.8956677343685702	-1.8964849468998102	-1.89596206183182	-1.8578943411871398	-1.85043872720682	-1.84734740507975	-1.8651328121553201	-1.86116287154268	-1.8602957393772301	-1.84042174276966	-1.8704804160994801	-1.87647101899495	-1.8866659809434798
mmu-miR-330-5p	1.2790794049376	1.69653262405325	1.9477285306116798	3.9424085880770896	3.99968637259342	4.46184009989005	2.65855040246365	1.6907580705508798	2.16512575124404	3.98053076759912	4.3122504401659505	4.36616942650938	-1.25176298953948	-1.3316389653865601	-0.7923456303609822	-1.2248392643264598	-1.3362973803153402	-1.3342948036162	-1.25893221898752	-1.23756296019	-1.2287026218282902	-1.2796791031241999	-1.09660578949139	-1.26581509939622	-1.20885230894466	-1.29500638977441	-1.31217663812208	-1.3297930525652
mmu-miR-330-3p	-1.38346821492273	-1.3268289867578702	-0.987515199956098	0.727735839666367	1.18810129263494	1.03552005026446	1.01300388066753	-0.509990759972878	-0.619969876624544	0.532695668322836	1.3389957601848999	0.37914983786956497	2.17450351438191	2.25190880664335	1.9307833938755101	2.34561943936229	1.6019964579944301	1.77807385512483	1.1533367929724099	1.6380896039417903	1.6808962272665802	1.7055338956596802	1.9919858629293798	1.13577256430425	1.77851869647036	1.98431872033324	2.2287308611673198	1.80081865845958
mmu-miR-331-3p	1.54911219402956	1.6908765446848701	1.26123731363258	1.2520766509486498	2.16012552572552	2.21317752451122	0.935854038430479	1.98956548156784	-0.0656143824622704	2.03792929413071	0.84618766324582	2.32885695586199	-0.26414186771024	-0.73315345824823	-0.7362494655556909	-0.7403750006002628	-0.415045876808391	-0.5793389177825389	0.0753007913709232	-0.573467841022313	-0.5538696809553809	-0.6666244313160999	-0.641456063742464	-0.635958676450162	0.6293502748547081	-0.6928160775684351	-0.7053383048350179	-0.291798153759464
mmu-miR-335-5p	5.15472680342319	5.235084351572151	5.13868821094942	7.2395982705546	7.41855532089458	8.48372449093835	5.5212477348217	5.60409372918172	5.43775901408607	5.971549437133651	5.7825423342419	5.823199193209731	-0.45506954672798106	-0.5949001824486421	-0.46105422898550896	-0.783352815813512	-0.794813772002031	-0.787605451258417	-0.682982636411982	-0.6419223369102499	-0.6248974999579849	-0.402566846231461	-0.700983412160773	-0.696207855578151	0.0730551070511853	-0.446649738127729	-0.758554797344646	-0.24784114222768697
mmu-miR-335-3p	0.87168856504007	-0.19452349157324303	0.362162971577	0.964722912550472	1.67052900555172	2.4176268986914704	0.619021432987119	-0.283684173256144	1.50227453171462	1.1500497136917902	-0.648825056056393	-0.572763256945514	-1.68382254137258	-1.8005703280865202	-1.80155524114459	-1.8028578672026798	-1.80805800511194	-1.8047933271195302	-1.69348969524495	-1.48036305386727	-1.47058197225768	-1.71639254145706	-1.7038314716231	-1.7010878266298	-1.6382056115978998	-1.5437758547968399	-1.752267135513	-1.78452445155006
mmu-miR-338-3p	-2.39817986582434	-2.37762284382696	-2.26990241794611	-2.2713504303289302	-2.31031812651286	-2.4268412993951403	-2.2213260125227596	-2.15590723490272	-2.18216157600848	-2.4480756957138903	-1.9216023519972198	-2.22005875430111	-1.93432537073574	-1.92531902673361	-1.9306487011433202	-1.93193124481625	-1.93550287680072	-1.93326674693408	-1.83690902396119	-1.81768327433951	-1.80971169944682	-1.8555748281250701	-1.8453375647108101	-1.3796845392807702	-1.7918525332011201	-1.8693646641838997	-1.8848125980033201	-1.9111022887441
mmu-miR-339-5p	0.8943234583872479	1.42888992197043	-0.689701211661678	1.3853427085419898	0.20300448067923396	0.7220062946522621	0.656720658802406	0.9971777977202649	0.860029945999418	0.136622995232942	0.5762012196164239	1.7041650078700399	-0.8746202253503861	-0.8522519970645881	-0.8559726949638728	-0.860955199749182	-0.49596172319935905	-0.868493552028396	-0.7214080437946141	-0.671192954196171	-0.650372265518028	-0.7701606306617249	-0.342800433828893	0.949667689974656	-0.6037265091325129	0.0563049969234168	-0.819485058215518	-0.8416396176036501
mmu-miR-340-5p	0.272925756621335	0.379086187907682	0.33371177026352006	-1.1330645958402499	-0.35796522176267603	-0.0952948541001166	-0.965746646796813	-0.7469387889477719	-0.8347523548012221	-0.351363111117412	-1.0179649591036	-0.961508015827101	0.928335245379361	1.08770750646959	1.7234521570287902	0.12222664366703401	0.524089123636708	0.904627254418602	0.35504004455339	0.40419855859154	0.424450391789655	0.30762828929537395	0.33353851304791904	0.33923181781231204	2.28134006206263	2.50796771105734	0.864256268562035	0.17665353006196202
mmu-miR-340-3p	0.180014254737072	-1.5345906603378898	-0.308921330847329	-1.2546357218408701	-1.3841537708340201	0.0340472881284674	-1.08836813020053	0.17715676586483103	-0.958196169730919	-0.45652741790492996	-0.171636045791131	-1.08415610771749	-1.47816416630557	-1.5136062008976001	-1.6593152081881397	-1.65954502188859	-1.66042630780837	-1.6598796763606598	-1.61414431808904	-1.60328793694817	-1.5987865543217001	-1.6246845096701898	-1.61890373983538	-1.6176410782608301	-1.5887018544043099	-1.63247134342547	-1.64119447051714	-1.65603971236069
mmu-miR-341-3p	1.03148327845935	-0.48550960886139205	1.10827649405311	-1.12224194047455	-0.152492780328535	-1.6502662622030901	1.73651872067418	1.8282132109946299	-0.7381845724349331	-0.506333874003198	-0.974058736884148	-0.9013741398095809	-1.0364199581470899	-1.13288452273691	-1.14027022694532	-1.25428637764357	-1.25741338738641	-1.25546386782666	-1.18374544537199	-1.1621718430119299	-1.1532267776541398	-1.20469072161279	-1.19320328135687	-1.19069414333275	-1.1331866461300701	-0.714555377409299	-1.2374990143275402	-1.2510696256737601
mmu-miR-342-3p	5.0619447034153	5.419886575116191	5.4510967137567805	3.50306193347658	3.41432755719689	4.131765503153201	5.40862345287315	5.02181960116575	3.5839247007860298	1.8372046439880902	2.63505762332451	2.77143281388241	-0.37502574214087897	-0.9234260749120391	-0.681194644160223	-0.8053584143048119	-0.7788520816874871	-0.9278663912747769	-0.8500942877416441	-0.820581821203064	-0.8083450636300391	-0.8787472105999051	-0.8630325102680602	-0.859600035211667	-0.780930369451399	-0.32134685970025295	-0.9135307883398309	-0.9203626524910021
mmu-miR-345-3p	1.16876564943275	1.31052659376663	1.3253016098514299	0.705574736101141	2.41767133627889	2.09267931666944	1.0048417460891	1.39621802341899	1.9034602667606202	3.04090231732359	2.29541727218426	2.6768407354227404	-1.4041702522811699	-1.28103394610229	-1.18868619948827	-1.4022736495393602	-1.4050924983306203	-1.4033351907367302	-1.33041515473177	-1.31063310041533	-1.30243086483972	-1.0317369879082399	-1.33908757865273	-1.3367868083014398	-1.28405493653154	-1.3638099117838702	-1.3797048376986498	-1.25964435006526
mmu-miR-3470b	-1.56801835510538	-0.698118373577594	-0.265361322377985	-1.24243097382043	-1.3769563590711498	-0.45228407329224796	-0.0566924023983822	0.234072813194155	-0.934530683002682	-0.202385879141452	0.46065337426703207	-1.06536039604674	-2.11516542627723	-2.10470165256906	-2.10796319326084	-2.11253941555134	-2.11562474196138	-2.11474835933725	-2.05059838106768	-2.03883301607525	-2.0339547413643797	-1.8729597196963	-2.05575630001619	-2.0543879182236	-2.02302566897574	-2.07045989288372	-2.07991339058034	-2.0960015958878
mmu-miR-3473b	2.44347909721835	2.7432409923592598	3.24907351543819	5.452688696398639	5.685314841601031	1.3484343088982298	6.71407071647156	7.171457147672711	5.752122950581009	3.37273283453599	6.00213438706815	4.7633895838815095	-0.34123651822808304	-0.237207110165854	-0.11265751101366	-0.827920024235131	-0.835333350358877	-0.830689188005171	-0.469715045612091	-0.7108743601210559	-0.696660176742304	-0.778439113794507	-0.7601849618326031	-0.756197808405448	-0.664815344645067	-0.8030278884271079	-0.8113376564610679	-0.820486369792895
mmu-miR-3473e	-0.373495481294528	-0.77303063898822	-1.3377030930819098	-1.34289170715929	0.0609682612241969	-1.7764815670251999	-1.16364089306368	-0.929227987131072	-1.0233042847301	-0.24113527866364104	1.3931452303908403	-1.1590999692936002	-2.15119737016594	-2.13307793976999	-2.13807781856752	-2.14509307882801	-2.15235525611996	-2.1501581852977196	-2.05013867099491	-1.74227518147694	-2.02462429324213	-2.06764945144853	-2.05804566098127	-2.05594795815973	-2.0078702366546204	-2.08058598445816	-2.09507801358259	-2.11974092114946
mmu-miR-34a-5p	5.388746150534621	5.571779202233009	5.867909848404761	8.10354485497866	8.264301965436902	7.848734932334	7.09506396140553	7.3252039655794094	7.73930829026638	8.7353221224184	8.59883500006828	9.20147372941607	1.7672858494021002	1.5710105096118	1.53205513260886	2.25600239767786	1.31046532507471	1.9611008554761398	0.8831365859250692	1.70579213547543	2.2404402948212403	1.4613572372144499	0.8619185150893851	0.867508983122299	1.00060086717609	1.37819880264054	1.4755762111818	0.9565275021563571
mmu-miR-34a-3p	3.0609420808914303	2.85858389380193	2.0629321037867	4.216930528893069	4.50791485572797	4.857596622268691	4.47353492974508	4.61030279095321	3.9683347228385895	5.29785949365319	4.58635137712932	5.175714300089219	-1.88310262792055	-1.87972310770935	-1.88190402343243	-1.8822364664426898	-1.8835207088227999	-1.8827223185362398	-1.8243000980158302	-1.8122477411078701	-1.8072504709043202	-1.8360014328498	-1.8295838338038601	-1.8281820731478	-1.7960548062406498	-1.84464609062147	-1.56382049720047	-1.87081083101334
mmu-miR-350-3p	5.04839555521465	4.71212978676678	4.40201230646499	0.852894908368389	0.579786129342561	2.55961266928987	4.058192283090359	3.87994559364106	4.26617936286331	1.8885156684334998	1.09289465366528	1.8553442373831002	-1.05436649157685	-0.6792865563913659	-1.04374787144511	-1.0466212147107699	-1.058246361773	-0.894921773290253	-0.9284868885489109	-0.8894730782925141	0.0670910654864193	-0.9663644307130691	-0.9455904863807209	-0.941052948646121	-0.837056103486024	-0.24521676661938102	-1.02192055349139	-1.0353371999721899
mmu-miR-351-5p	0.607077939497052	1.16563186592448	2.86831379092538	7.09733625650014	7.0649151780675	7.040703540767501	2.4436944483600698	1.91614922402485	2.76288859696158	6.56743904843076	7.2331220350717	7.5310110703282405	4.16783849462643	3.6265819312475402	3.8072913647549598	5.66255743646727	5.576533470490559	5.48919176947365	3.67875993426437	4.09383262424013	3.86731857362914	3.5747268208673297	3.3980798805049597	3.7451674917305695	2.5293391910872205	4.10506867550703	6.375167888930839	6.19559051903242
mmu-miR-351-3p	-1.66229645476327	-1.63683370930848	-1.3458454041001102	-1.35039212825057	-0.0927138161277827	-0.320110565459727	-1.19331665621046	-0.987903263599478	-1.07034126494251	-0.5750972532378841	0.263884070252487	-0.234887445285179	0.658928234307433	0.519998439824228	0.31351436226416496	1.35760290505979	1.13796473717292	1.37658236649784	0.44906499419734003	0.9279092271336551	0.498297744847614	0.7643140806724571	0.43440197275799297	0.43825722168134296	1.04770373496013	0.7095582408761659	1.20119655106507	1.71210989831727
mmu-miR-3535	2.84407715318102	4.28349785211719	4.8135963044695	3.3133955620884596	3.25322583716667	3.40966481336937	2.70737593098135	2.87482734430548	2.67385998460648	3.49724044017057	3.44178982616585	3.4078622023599903	0.372826930043228	0.395293987494265	0.000589139122537496	0.18517325585429797	-0.0368166476630317	0.297112282820523	1.28845592459216	0.967751499425095	0.18589784045571	0.466065798679636	1.52565037734396	0.11549923470346901	0.24466553059160395	0.411482198774904	0.353694580630076	0.6182638339466829
mmu-miR-361-5p	4.36815693838098	4.01996143563822	3.9540219487803596	0.800354026171666	1.14441447661027	2.5159942044140897	3.4450663221470803	2.2554687965712	3.1537672584880903	1.37065233057728	1.03012552641052	1.7941966891151397	1.81553439914372	2.18785159217552	2.07226545491464	1.8621653258468402	1.44168867304597	1.8375195351745501	1.81409381901755	2.74116663137166	1.20483086249751	2.08835595521098	1.4734541307635	2.0017604796189197	1.76479790189848	1.80648321031275	0.9849671478510571	1.78925741287204
mmu-miR-361-3p	1.6033963455395701	1.57535881477876	0.528910075835395	1.84818777074373	1.2872268492066898	1.05630244853297	1.43620043358862	2.29645817285367	1.6803976975672998	0.868520784333414	-0.458492053537248	-0.395951833193242	-1.85192432108996	-1.7337215060429698	-1.8514712217228502	-1.8515975418364599	-1.78674255620707	-1.85178124140367	-1.81588785763545	-1.80831564302748	-1.80517597476805	-1.8232395332653002	-1.81920750553704	-1.8183268120264	-1.79814199990657	-1.82867077002334	-1.8347550617899702	-1.84510946586699
mmu-miR-362-5p	-0.42391419439294503	-1.30858725088542	0.22559036070851898	1.81208480416406	1.7554727574809599	-0.5640843178869809	-0.7242470614178699	-0.435255321068454	-0.5512355946826889	1.5131072069070401	1.47070700207517	1.14375612331914	-1.3897575505425501	-1.53774850555512	-1.4617795680249097	-1.4684165689061799	-1.41186425161484	-1.53866381270039	-1.49002994290267	-1.47761364636448	-1.472465475828	-1.50208461771031	-1.49547322929674	-1.49402914030119	-1.46093174068659	-1.51099031434575	-1.52096683702906	-1.5371002719251898
