	dICM1	dICM2	dICM3	dTE1	dTE2	dTE3	mICM1	mICM2	mICM3	mTE1	mTE2	mTE3	wtICM1	wtICM2	wtTE1	wtTE2
mmu-miR-361-5p	1.81553439914372	2.18785159217552	2.07226545491464	1.8621653258468402	1.44168867304597	1.8375195351745501	1.81409381901755	2.74116663137166	1.20483086249751	2.08835595521098	1.4734541307635	2.0017604796189197	1.76479790189848	1.80648321031275	0.9849671478510571	1.78925741287204
mmu-miR-361-3p	-1.85192432108996	-1.7337215060429698	-1.8514712217228502	-1.8515975418364599	-1.78674255620707	-1.85178124140367	-1.81588785763545	-1.80831564302748	-1.80517597476805	-1.8232395332653002	-1.81920750553704	-1.8183268120264	-1.79814199990657	-1.82867077002334	-1.8347550617899702	-1.84510946586699
mmu-miR-362-5p	-1.3897575505425501	-1.53774850555512	-1.4617795680249097	-1.4684165689061799	-1.41186425161484	-1.53866381270039	-1.49002994290267	-1.47761364636448	-1.472465475828	-1.50208461771031	-1.49547322929674	-1.49402914030119	-1.46093174068659	-1.51099031434575	-1.52096683702906	-1.5371002719251898
mmu-miR-362-3p	-1.58376449439527	-1.57629048181103	-1.5775633006278702	-1.57924927655114	-1.58600981313956	-1.43727217819466	-1.4640797018191298	-1.43619060710746	-1.20054761644671	-1.4911565331749699	-1.4763062404911202	-0.8008245773807899	-1.39872023532705	-1.51116022881603	-1.53356918024144	-1.57170530962198
mmu-miR-365-2-5p	-1.05448207972663	-1.44676663458004	-1.4488440958099398	-1.45161283713942	-1.46291730525848	-1.45577231261967	-0.7415257425940821	-1.27706306110577	-1.26232782630628	-1.34710454593963	-1.32818124883159	-1.32404793773202	-0.6582400707502061	-1.37259467491777	-1.40114975155704	-1.44079601760845
mmu-miR-367-3p	-1.83563487718249	-1.82779040572176	-1.47708383473698	-1.83098055211532	-1.83796235635632	-1.8335641617901999	-1.7049352531581297	-1.67821901824293	-1.6671416625263602	-1.7308733839845702	-1.71664761179644	-1.71354035507741	-1.2130128316407902	-1.75003583574012	-1.77150239163497	-1.80803472808476
mmu-miR-369-5p	-1.49561793859851	-1.63956249731089	-1.43604857220814	-1.6399996732195903	-1.6409491266301102	-1.64036009344439	-1.5931898925884	-1.58196092667123	-1.5773050591738602	-1.60409181750146	-1.59811265496029	-1.59680665956444	-1.56687425813732	-1.61214589092668	-1.6211683907387702	-1.6365231127709499
mmu-miR-369-3p	-0.134589849607894	-0.289528126478377	-0.117131041401167	-0.721729777994504	-0.7314289362546009	-0.7253403096139499	-0.633782207340245	0.0295921278356506	-0.578804647624808	-0.671513873280929	-0.650819934787732	-0.646299872285969	-0.542703545907145	-0.412290271967608	-0.7004011493246539	-0.7121082082733678
mmu-miR-370-3p	-1.8883910541615598	-1.73345886615241	-1.88759515770773	-1.88781748465077	-1.88866659397143	-1.88813967108043	-1.8402594260990301	-1.83038962159239	-1.82629730335519	-1.84984177485951	-1.84458633407983	-1.84343841722455	-1.8171290533277402	-1.7776204763301497	-1.8648513884551698	-1.87834756484658
mmu-miR-374b-5p	3.8878928052118797	3.9152485432110202	3.43870379456666	2.71113467307125	2.7102403566476	2.19702243291084	2.3513666445489196	2.17201492259605	2.87333942675106	1.49714240337095	2.5300552563519902	3.36149930993571	4.09519619901534	2.66672533221579	2.77464940168787	1.9323083271403403
mmu-miR-375-3p	-1.52043055576524	-1.51810067441842	-1.5185071239931598	-1.51903931317999	-0.922401972520629	-1.51981890923846	-1.4540690862654497	-1.43738307297494	-1.43046454926465	-1.47026912332437	-1.4613842102910701	-1.45944352789045	-1.4149645926337	-1.4822373114200003	-1.4956445612851101	-1.5168974310002898
mmu-miR-376a-3p	-1.96227301532941	-2.04151878244084	-2.04284945372028	-2.04458039698487	-2.04479512449402	-2.0446622933898	-2.0194452667885603	-2.0146451325063204	-2.0126548522478798	-2.0241055982833402	-2.0215496386959098	-2.02099135458335	-2.00819591577803	-2.0275485363281502	-2.03140545520911	-2.0379692588723
mmu-miR-376b-3p	-1.3562442848556298	-1.5168266115828501	-1.11167761601557	-1.51818591320633	-1.5212042148657	-1.5193208426321598	-1.4405046438994598	-1.2615153737972	-1.4124788327562299	-1.4597390469767701	-1.4491899353933897	-1.4468857513101798	-1.39407563945265	-1.47394894989854	-1.48986745966033	-1.51509536895414
mmu-miR-377-5p	-1.89620370058346	-1.71444815876201	-1.89424594575194	-1.8956677343685702	-1.8964849468998102	-1.89596206183182	-1.8578943411871398	-1.85043872720682	-1.84734740507975	-1.8651328121553201	-1.86116287154268	-1.8602957393772301	-1.84042174276966	-1.8704804160994801	-1.87647101899495	-1.8866659809434798
mmu-miR-378a-5p	0.45941487484218	0.390829538182066	0.37173285337098905	0.566176989927211	0.5410003015274361	0.6717642294630021	1.01883919501194	0.17462894935536097	0.198345706691936	0.12624395974720098	0.48976180173815004	0.49818173354083	0.251479688092734	0.11086814836845901	0.0949635577708026	1.1605931012931001
mmu-miR-378a-3p	5.43285027955331	5.6234755485319505	5.1743311493224295	6.4092410513467195	6.21359268034978	6.388566181898639	5.63727811340747	5.02554954311806	5.055935744564629	5.9267595668856	6.1196413916803	5.7779860543726596	5.588654919700621	4.24098868699718	5.93419188823931	5.68472574124725
mmu-miR-378b	-2.07927089089499	-1.99363689422015	-2.0766986123770903	-2.07867502225389	-2.07935153072003	-2.07919701013097	-2.05192350876507	-2.04684220324734	-2.04473534092549	-2.05685682244892	-2.05415114573425	-2.05356015973785	-2.04001521912155	-2.0605014330068	-2.06458427361893	-2.07153255668978
mmu-miR-378c	-1.3275940101864099	-1.4506877658250001	-1.4521351170633998	-1.0259892811674	-1.4617572094543	-1.45691192005119	-1.337031314332	-1.30657958837584	-1.29395338555683	-1.3665961408971297	-1.3503813068248	-1.3468395903223203	-0.776327801307794	-1.38843790607701	-1.4129059375719801	-1.2289983805302
mmu-miR-378d	-1.9393657208143003	-1.93431517762453	-1.84727296423887	-1.93853755605297	-1.93976204674008	-1.86646294784283	-1.78936180344783	-1.87007762675663	-1.8653201513242	-1.8926914939859099	-1.88658184440671	-1.8852473474490201	-1.85466171233298	-1.9009213365390198	-1.91014074005929	-1.92583055788189
mmu-miR-379-5p	2.10113732658302	2.5737870386597903	3.1312478991240495	0.39306937590861296	0.243135414464131	0.341396610128317	2.47755875898561	2.8644527976031298	3.95141798736138	0.7732199471459399	0.8212056170673101	0.8316355909827621	2.7368486862947403	2.4377695106400696	0.635413256286959	0.5133207150821211
mmu-miR-379-3p	-1.60363980073096	-1.6013913928373602	-1.32390222920052	-1.6023050271116102	-1.6042864399441499	-1.60305292982676	-1.53663663262794	-1.52078017589577	-1.5142056113216698	-1.55203127376912	-1.54358808026155	-1.5417438802132402	-1.4994762456313797	-1.3086020481565	-1.5761451544834	-1.5978276039033898
mmu-miR-381-3p	-1.61891447140309	-1.701481260577	-1.3845874200659298	-1.7026595721246498	-1.7052741922848	-1.70364297873018	-1.6254615575079798	-1.60773368064606	-1.4579457450749698	-1.6426731141056397	-1.6332334330122	-1.6311715756933	-1.5839154053036397	-1.6553885879054901	-1.66963297753454	-1.69387444584457
mmu-miR-382-5p	0.18107136296701898	0.136394206093073	0.9762023534423431	-0.154200981882057	-0.203212746682232	-0.1717937994064	0.0349268309779128	0.6139589351064431	1.3548418456463998	-0.00390700814112654	0.0173074857695449	0.0219718414436743	1.97382846769671	1.39629128796394	0.570737845955888	-0.11047594050849802
mmu-miR-382-3p	-1.00163596143465	-0.9935631490713329	-0.842914963571721	-1.20853039003116	-1.21139540695268	-1.20961058312034	-1.14236347260889	-1.12136519971981	-1.1126586832902199	-1.16275017571489	-1.15156908498813	-1.14912686119688	-1.09315298630684	-1.00909743275489	-1.1946835298182499	-1.20557112986772
mmu-miR-3960	-0.579981836140407	-0.830356764790374	-0.8330017850807071	-0.8365203046059351	-0.8508094210774341	-0.6816214183750939	-0.36776150677355796	-0.676279319052131	-0.658094955042521	-0.762715665219879	-0.093005258912087	-0.734262114110631	0.0873937860770874	-0.7941723600264108	-0.806426907719394	-0.11681860451303899
mmu-miR-3963	-1.8074588519919699	-1.7948238534399297	-1.79693005051819	-1.79974803209043	-1.81138621585701	-1.8040052698634699	-1.6426989289845602	-1.60917015877089	-0.51769934222912	-1.67525118161342	-1.6573978932170002	-1.65349829820079	-1.56412260530117	-1.6992999835378702	-1.7262404271356202	-1.77208836634118
mmu-miR-3968	1.1379857945897902	2.08951433136476	1.10498675004353	1.72708317054094	2.24434892773497	1.94383357177715	2.60812017789338	1.6613876894583002	2.3164525389135	2.13404061765711	1.7980902052581498	1.8133447373382	1.8093074939558402	2.41945280086091	1.0042921652274899	2.1333705123088498
mmu-miR-409-3p	0.9245527749308879	1.4338259779045002	1.18966020383748	-0.10306481125559801	-0.182779679111415	-0.13109466498231698	0.17037779558357702	2.17007672779121	0.254039234865551	0.117420462290065	0.146508698881178	0.152852288230629	2.88725184255278	0.8488613494357931	0.44220562441755695	-0.0357753938748384
mmu-miR-410-3p	-0.7327647960925621	-0.928415593171502	-0.13065242513942302	-0.9316671679034001	-0.939010239287249	-0.934407991872088	-0.8431308036964291	-0.8097867080227341	-0.7959612415976429	-0.8755037603880659	-0.5898404089862621	-0.853870690607477	-0.764987273889364	-0.25938754456477603	-0.915306416794648	-0.924321890030738
mmu-miR-411-5p	-0.5279894625431579	-0.690013745844588	-0.7084525058666881	-1.0433528533983	-1.05390788291809	-1.0472629744297	-0.930684472678244	-0.5907155417188891	-0.5751132508136171	-0.9672179444785192	-0.947181155761946	-0.9428046308503969	-0.5401585635852679	-0.9942079730014041	-1.02069588934249	-1.03304015831968
mmu-miR-411-3p	-2.3375341093164903	-2.3181359268426402	-2.32180384314867	-2.32695024540011	-2.33820342865635	-2.3353481860059198	-2.25729159267574	-2.24406030777689	-2.23857421851779	-2.2701375194987996	-2.2630921687851	-2.2615532918050896	-2.1199745788933604	-2.27962777362118	-2.29025914131739	-2.30835187605798
mmu-miR-421-3p	0.317277919754147	0.150841670006698	0.12438423524153198	-0.40395511160179703	-0.222633637506127	-0.408818571500906	-0.324520217364845	0.40604162252458503	-0.259473593977115	-0.35457641295964204	-0.344678380920954	0.0068781229866039	-0.21676062564120602	-0.36488822509260205	-0.3754747615795179	0.10569178499842201
mmu-miR-423-5p	4.17954708831539	4.4208265044310995	3.9671844957367797	3.6813908608431696	3.54986298233168	3.20631334950346	2.9814211168225495	3.41724984127539	5.28452638015731	3.4565477139736003	2.8900508345362996	3.8543123421378	4.2554087312171	4.03227720723808	4.27760054291573	3.18421135707837
mmu-miR-423-3p	1.6349052862429398	1.7605565777228702	2.0149174063568704	1.47918375710956	1.70003543631224	1.9578373136824399	1.9182257666293898	1.0453109867714498	2.3454902678228997	0.942591165161805	0.9695534447547759	0.9755358554530179	1.99222796806126	1.8503099854694798	1.57544480394772	1.54663687109052
mmu-miR-425-5p	1.0794136458441899	1.55588152261058	1.59465246492649	1.29552222316055	1.40274936020823	1.2241625476155902	1.69558721582731	0.8582326891405849	1.3187105462983302	1.73651358485803	1.4223424141393999	0.80515972361201	0.9148063151717521	1.63521537560537	1.3785139433437401	1.07794083567971
mmu-miR-429-3p	4.559959299166099	4.1271315216711	3.39649469470074	4.041045908642779	5.037927374457361	4.5986166282204195	4.02726990791263	2.13516154942916	3.2626471326513906	4.2733097901313295	3.4277851207650603	3.72467468162545	2.32740574726838	3.3963886373308303	3.6689873102168398	3.9505312445902097
mmu-miR-431-5p	-1.38059452045026	-1.3753168565317802	-1.11338317459177	-1.37742339475665	-1.3821520188457799	-1.3791930626934998	-1.2868823558062201	-1.06041049605302	-1.25142180799196	-1.31121929529802	-1.29787169676506	-1.29495625465929	-1.2281365830705	-0.737398360553298	-1.3493402265022099	-1.37265402696953
mmu-miR-433-3p	-0.677099703140781	-0.667276471617449	-0.19575508534215197	-0.9339655828802501	-0.9397226298978401	-0.9361222243209681	-0.8553423995032329	-0.8251091654321461	-0.812573555929877	-0.8846950977083191	-0.8685966054705179	-0.865080300871327	-0.7844893270157459	-0.47596034999657505	-0.920901452652805	-0.928140470984869
mmu-miR-434-5p	-1.67523680448558	-1.8592682614550802	-1.86020792788471	-1.86034090276869	-1.8608482911096698	-1.8605340444865501	-1.82348466868633	-1.81570312391128	-1.8124766610593301	-1.8310395777911397	-1.82689608662957	-1.8259910467778302	-1.80524823540516	-1.8366209584313702	-1.84287344746631	-1.8535140939767
mmu-miR-434-3p	0.867290919056644	0.605184156696329	1.1145168545688502	-0.11130801988482902	-0.144405877742561	-0.123361563447749	0.0292573022516763	0.5546624141814229	1.65861418975579	0.6767664915210301	0.0153805498564896	0.0190395936157468	0.159926114960375	0.5982161004677601	-0.0454051287965462	-0.0805468440149284
mmu-miR-450b-3p	-1.56681062656542	-1.339128938258	-1.56575263216631	-1.49438082366671	-1.56717761722873	-1.44700504835251	-1.51649331132055	-1.50396400423526	-1.49876897612196	-1.52865770526957	-1.5219861413745701	-1.52052890858151	-1.4871302633236	-1.53764445970239	-1.5477117866189298	-1.56482924586797
mmu-miR-451a	1.21003674458192	2.204393960734	2.85942506593918	1.4379473964084097	1.63728540056447	2.12997703404607	1.3288263567125	2.9494933474418996	3.0399195912143098	2.89213015305533	3.17003976034957	2.6625681997852	2.62978122692444	6.03484891748149	2.68651913858809	2.4933778034447402
mmu-miR-452-3p	-2.3375341093164903	-2.3181359268426402	-2.32180384314867	-2.32695024540011	-2.33820342865635	-2.3353481860059198	-2.25729159267574	-2.24406030777689	-2.23857421851779	-2.2701375194987996	-2.2630921687851	-2.2615532918050896	-2.1199745788933604	-2.27962777362118	-2.29025914131739	-2.30835187605798
mmu-miR-455-5p	-1.6915158594772	-1.83265760977868	-1.8347270429205	-1.83666710905768	-1.8445417169726699	-1.83957339130766	-1.7034255003211698	-1.6753225243953898	-0.9862768011652149	-1.73070998365082	-1.71574580420722	-1.7124772612763999	-1.63756479267403	-1.75086708745211	-1.77344789292254	-1.81187648793302
mmu-miR-463-5p	-0.9444643508207891	-0.93908080716149	-0.5259789188141489	-0.9412372023100759	-0.572139713391037	-0.41205100581501203	-0.8691349413794309	-0.841060555319771	-0.829420069229783	-0.8963916675161271	-0.8814427115096422	-0.878177493749976	-0.8033412354910799	-0.696102935646047	-0.9302051957729849	-0.9363404332943721
mmu-miR-465a-5p	0.6734049411322629	0.5793553150287829	1.26263876418124	0.40198772603151	0.0765336473216364	0.9390162036553492	0.20531395776591896	0.662897928441196	0.252186427376398	0.18104555232743397	0.19414209835562898	0.831234295507703	0.30730758358119803	0.16432347440107503	0.618803179151932	0.9836299253366999
mmu-miR-466d-3p	5.20683986504531	5.27170743830749	5.18898697178636	5.05620448490404	4.70351663883283	5.01201125850785	5.3356111493315	4.8234548392036505	4.04621602600234	5.23428610908107	5.43232997704223	4.62397019655691	4.61259943116133	4.93807468825716	5.14949543646489	5.34862999947201
mmu-miR-466g	1.43190137439721	1.36653624745135	1.6539708020731398	1.28819254715918	0.930585266630922	1.50794580658129	1.18540376467642	0.855044632709743	0.871833640664227	1.10522914601465	1.62484013618487	1.1582512267153	1.3963122520354099	1.4656223779234299	1.5161885506372401	1.4588751024676399
mmu-miR-466h-5p	-0.8390505233722528	-0.6738477359207811	-0.98545133656617	-0.884497127433778	-0.7514412417272641	-0.6797316905495849	-0.921937679536395	-0.8973580590969291	-0.887166608099042	-0.9458014242836079	-0.9327133494874279	-0.929854593715735	-0.8643341289331921	-0.963431370731383	-0.7991034651610971	-0.9826764242842969
mmu-miR-466h-3p	-1.62911326774869	-1.7211654228231101	-1.7874498646156898	-1.78760563746256	-1.78820080352038	-1.78783204274234	-1.74854737052791	-1.73991438637166	-1.7363348911060401	-1.7569289210412198	-1.75233205826096	-1.75132799095469	-1.72831554713887	-1.76312100397976	-1.7700576265060202	-1.78186254897218
mmu-miR-466i-3p	-1.29861246818063	-1.19471557027925	-1.2010297267271899	-1.2093460532551201	-1.1889738938810301	-1.22163431238109	-1.23755558473422	-1.219756270058	-1.2123761380593998	-1.25483649853657	-1.2453587784726299	-1.24328861251184	-1.1958420144950301	-1.26760321172979	-1.00155646941401	-1.2949912066471498
mmu-miR-466j	-1.89620370058346	-1.71444815876201	-1.89424594575194	-1.8956677343685702	-1.8964849468998102	-1.89596206183182	-1.8578943411871398	-1.85043872720682	-1.84734740507975	-1.8651328121553201	-1.86116287154268	-1.8602957393772301	-1.84042174276966	-1.8704804160994801	-1.87647101899495	-1.8866659809434798
mmu-miR-466l-3p	-2.07927089089499	-1.99363689422015	-2.0766986123770903	-2.07867502225389	-2.07935153072003	-2.07919701013097	-2.05192350876507	-2.04684220324734	-2.04473534092549	-2.05685682244892	-2.05415114573425	-2.05356015973785	-2.04001521912155	-2.0605014330068	-2.06458427361893	-2.07153255668978
mmu-miR-466m-3p	0.5892222566615121	0.36201807722510904	-0.217153697830513	0.193017108928734	-0.128249622632665	-0.08507835941325098	0.521607261912894	-0.0905399591735725	0.6755563031820311	-0.158471265895826	-0.148283663364453	-0.14599984375491598	-0.020887363436848	-0.171437715821448	0.0773215786103665	0.43959662585585996
mmu-miR-466n-3p	0.561702996364848	0.24153138566706303	0.21484349359375102	-0.0345219259663745	-0.331878788783534	-0.187585772345686	-0.24095466142650998	-0.192931535109432	-0.173019700431952	0.0562610584491734	-0.255543150758028	-0.25357276285541197	0.25743928509988395	0.0116599368004443	0.16423629976946202	-0.303689648698524
mmu-miR-466o-3p	-0.459768725731304	-0.6375924922213579	-0.646285198322589	-0.77820719745125	-0.631805411671573	-0.675028704425095	-0.7066609629870709	-0.674853984238684	-0.661665852790382	-0.27340645057540397	-0.720605096338367	-0.7169057558908198	-0.632119742369768	-0.5205200351603599	-0.389521788931904	-0.772146249445685
mmu-miR-467c-5p	2.74106505356753	2.45668652286419	2.46612446281334	2.2032431641547	2.59587337130089	2.0263065868013603	1.32751196000069	1.39815182837795	2.7084388807445197	2.2990748008852697	1.67768703442453	1.3050901888035902	2.35993358908831	2.33322886657554	2.05685980482992	2.45516058645367
mmu-miR-467d-5p	2.4505252774068196	2.65108411664684	2.5963099900242703	2.39263415388905	1.60273162748981	2.5096717776175095	1.44111046767048	2.30323547207898	1.5574915961262599	2.24196900739966	2.09097577661054	2.71418880217283	3.39925497036413	2.60102201633331	2.76969479489728	2.8628801890181603
mmu-miR-467e-5p	1.9066739123908503	2.27970791715631	2.37330917646963	2.63137094806798	2.3556686950705497	2.19578681252525	2.3020519387844103	2.459561302997	2.52635731768525	1.3223043342061598	2.23475526498863	2.2524979591395295	2.04062527361068	1.8465358167043702	2.35864209724704	2.40896797585595
mmu-miR-467e-3p	0.251969596500727	0.616017878420913	-0.35856842869681	-0.362096172567928	-0.0171429793700292	-0.23026028777506896	-0.281926898988429	-0.23433696431190398	-0.21460474393677997	0.014803887013038001	0.521329368806929	-0.29725526541143105	-0.17039754412741	-0.320096970818322	-0.331439387549637	0.157037861446478
mmu-miR-470-5p	3.55230746948008	4.163025217138371	4.63952327263551	3.63902990508892	3.8397601547087206	4.3235141794019905	3.8122140566873197	3.92247479025299	4.67258468671291	4.13683114183196	3.2836905511347205	3.3097031283807	2.3553596217259	3.51900620984864	3.1046582203685498	4.157041226027021
mmu-miR-471-5p	-1.87105706431967	-1.8640238189227099	-1.86698069075369	-1.8680939898406899	-1.77292427974639	-1.73917855304238	-1.5912409947627602	-1.7431373570353002	-1.73418442584828	-1.7856936245455701	-1.77419608282702	-1.77168473839631	-1.54063773671979	-1.8011810853016899	-1.81853076718122	-1.8480569016400599
mmu-miR-471-3p	-0.211490706242058	-0.19782731930999997	-0.092474436600035	-0.535069195710326	-0.439617668960984	-0.27780962348521604	-0.444196370759859	-0.39895813895408005	0.6014051443338481	-0.485208243462081	-0.46402874597118293	-0.109762614480292	-0.33817834735541297	-0.197425354344527	-0.506184325989651	-0.314616285971989
mmu-miR-483-5p	1.07738621002056	0.62392277217689	0.5887788821380661	-0.19738015153517605	-0.227152354382403	0.12333524033701598	-0.0692492926561332	-0.0175480597005863	0.00794420338688281	0.289772036516966	-0.0819907987793295	0.34153566117445605	1.51515158973198	-0.11678289558070401	-0.13759438614069902	0.085888331129244
mmu-miR-483-3p	1.29996570083646	1.29889613793925	1.25952361125693	0.811036323918332	0.548246352784639	0.859875960228519	0.49761067766533396	1.31489449020799	1.84751921333972	0.46285217129281697	0.481684690659363	0.871494535731238	1.1095989354953402	0.7610298247310691	0.700926883558064	0.608014887532694
mmu-miR-484	1.33856229988398	0.414849729108359	0.408514008464644	0.72993569358433	1.1848872075169299	0.683958574313665	0.9480499201884471	0.5923340770475329	0.608125862722136	1.1298393358491599	0.911206057216608	1.42581885342596	0.646174932028433	1.5546715617855098	1.65767019565429	1.53139807844446
