	pausedE141	pausedE142	pausedE143	pausedTS1	pausedTS2	pausedTS3	wtE141	wtE142	wtE143	wtTS1	wtTS2	wtTS3
mmu-miR-1306-3p	-1.49908631672894	-1.1275102886205501	-1.2215098437186698	-1.7570003479115	-1.8228712373069298	-1.96900042297423	-1.6724392058612099	-1.5618554791596202	-1.60623574713761	-1.9811067332116399	-1.6988299197675498	-1.6702970359531
mmu-miR-130a-5p	1.39502006834865	0.614027590795753	0.6988775583508399	2.0363600076261203	2.40144223389388	0.961496603232826	2.64984884423065	2.05861685172316	2.66637053959133	2.16405664937168	1.9548569277130499	0.9951192438339241
mmu-miR-130a-3p	5.968326885885401	5.6389849027532195	5.974076144022441	10.2747813981311	9.08082925531186	6.42586042698485	6.96603208857398	6.93703612418797	7.13270409144722	8.31547607678831	9.41776362289016	8.61958936162644
mmu-miR-130b-5p	4.8916569369191	5.06576301160848	4.78171947853756	1.9043385648554798	1.9340624018469599	1.49167479943025	3.8094177367418802	2.79381227813912	3.65957409717008	1.65553969137867	2.51113271644346	0.114943903946909
mmu-miR-130b-3p	6.1196343062386	5.820978859009111	6.414659354254731	5.490928415827139	5.36701674858716	3.7884444873804504	6.233085191879059	5.974527945079861	6.707780494433121	4.707969988814691	3.7394515846299203	4.951782943938481
mmu-miR-132-5p	-2.10123353301321	-2.07395548460449	-1.93101634720602	-1.51450435497592	-1.98464579095022	-2.11736199887894	-1.86655810326247	-1.77975094885136	-1.81458902937263	-1.4976072454990899	-1.8872745580738401	-1.86487652063241
mmu-miR-132-3p	-1.7193422079871699	-1.6937903119688897	-1.39040247453981	-0.485940438093761	-1.51673410149106	0.0578538371301036	-1.2385620999379399	-1.03407575284712	-1.1161417055186202	-0.876852737965356	0.230601587811408	-0.275324058106466
mmu-miR-134-5p	5.10537683221102	5.12109759472432	4.65376825164504	-0.38560326308311604	-0.609050962290973	0.196406392300121	4.1208652238967005	4.66752343861667	3.40375735189259	0.167095489440831	0.950410557375744	1.06705024160439
mmu-miR-134-3p	-0.254176620556207	-1.8814163617072202	-0.7397977379488242	-1.58861248934201	-1.69597706274577	-1.9379650242579198	-0.5819647412418891	-1.2705410957754	-1.34287757980853	-1.982283928783	-1.49379908603578	-0.578473166124958
mmu-miR-135b-5p	6.4486682240961395	6.37109707126407	6.413805079956219	0.0522162819969663	2.4953059920492597	2.39752477878373	6.2042299349007	6.638059745370231	7.08124623397647	1.7896567120460098	0.274771529562763	1.96638479279366
mmu-miR-135b-3p	0.8796417652606641	-0.732775834268509	-1.40097372797896	-1.4072150364962102	-1.5751759026983703	-2.0220281632378	2.5749290083515	-0.9096249554862529	1.02484004331183	-1.2546589560363501	-1.25888918894685	-1.1861346243022
mmu-miR-136-5p	3.2242588385832596	3.3896208457776997	3.36793210246423	2.49790304843342	1.61960951008679	0.7614086374529749	3.1072751822614904	3.38667820815718	3.7784241071147204	1.9989086406934398	2.76225458389534	2.62271485055867
mmu-miR-136-3p	6.735807739810049	6.16793926424516	6.190227518169099	2.61937645998597	1.7079978953519699	1.8975386480198602	5.527328148157441	6.053747238194241	5.68331157949172	3.27903249039191	1.8726502156503	2.77217797980314
mmu-miR-138-1-3p	-2.37422881297681	-2.35696657138246	-2.00171576073304	-2.26772698809786	-2.30044912975768	-2.39829653012004	-2.22572024286514	-2.1707864716103	-2.19283289346684	-2.4125927539088	-2.23883014143905	-2.2246560946832
mmu-miR-139-5p	0.518530949766437	0.0545043207140586	-0.9733983219164192	0.5824880333574979	-0.13454928314137699	0.129961407665725	0.254624780958359	-0.546714590839865	-0.644984534541774	0.0724824932896412	0.763012154682619	-0.7868335934183879
mmu-miR-140-5p	5.08571000290062	4.82059493075662	4.51592856528284	3.6451501322296695	4.10746766965417	4.4498974015964805	4.2855035957236405	4.01786493773697	4.26647336485155	4.14476254038998	3.1550325877274705	3.81193127107747
mmu-miR-140-3p	2.61298546732387	3.06244675067913	2.7711461145940604	4.542688649909019	3.6091764374907203	1.0814428302315	3.66969839958255	3.16245432370588	2.16906259324828	3.04097762430677	3.3936162827280403	2.9380217178760697
mmu-miR-141-5p	1.16760340611231	-0.5671137388179771	1.2442344781947	-0.0780025305678884	-1.33306568407965	0.0457359439683849	1.2343421625011102	-0.716102905350463	-0.8210045160685159	-1.7827181007124702	-1.03986930203158	-0.9724261430120941
mmu-miR-141-3p	4.3918657256563804	4.7911421596115105	3.9471888847188197	4.02625017227485	4.32389138223475	3.4978272051978903	4.03440539902448	3.55419022806443	4.09559313877421	2.6850686679900897	2.63420289376897	4.2656426727525805
mmu-miR-142a-5p	3.55692006437491	2.6058797417131	1.81170205694589	0.656253662957474	-0.697141494193358	-1.4237612890131202	6.76786005268723	7.47482706754163	6.92978935800899	1.10087319005324	-0.264448134290518	-0.16807042039009001
mmu-miR-142a-3p	2.50845067102883	2.13853386095985	1.75407747256951	-0.6134202249879239	-0.8338870370172529	-1.5272328804130602	5.53735916873829	6.215143801722139	6.54149451244307	-0.366603609083481	-0.424185433310724	1.65291202448128
mmu-miR-143-5p	-2.39817986582434	-2.37762284382696	-2.26990241794611	-2.2713504303289302	-2.31031812651286	-2.4268412993951403	-2.2213260125227596	-2.15590723490272	-2.18216157600848	-2.4480756957138903	-1.9216023519972198	-2.22005875430111
mmu-miR-143-3p	4.569696447777	4.38413607144605	3.7225366241705298	3.47271631585653	2.02539639991838	2.9464839763894397	4.508406514840111	4.13217168171909	4.657347022845849	3.941824359466	2.60635728200154	2.40593757510658
mmu-miR-144-3p	-1.28260103567161	-1.97473646471504	-1.32508928305903	-1.81154403267802	-1.8713830153623798	-2.00936463485431	-1.73472629480689	-1.63426890356772	-1.6745851967199201	-1.7291304461061299	-1.7587003672228403	-1.7327802869540199
mmu-miR-145a-5p	3.32517831132173	2.79641428837617	3.5472139813015002	-0.619383177888309	-0.8020837954317529	0.153765023182306	2.84852597286298	2.47060519817656	1.10004166921577	1.60285445140818	0.7625815380659879	-0.386509050031216
mmu-miR-145a-3p	0.9605446444333051	-0.819152675138137	-1.38106801394947	-1.38619287162086	-1.52410874795841	-1.82485287272389	-1.2091446471774598	0.13843568177784898	0.0280004561800504	-1.2203191401893798	-0.22001400021049203	-1.20465952115512
mmu-miR-146a-5p	1.6132797207093899	1.5552825448269099	0.6941966049464339	2.74335702928031	3.2118408254741095	3.54162996400062	-0.179544411431572	1.4029253284086498	-0.000273403062209354	3.0172377284007297	1.99094072166993	2.44772587375859
mmu-miR-146b-5p	3.53689764113571	3.18727921272691	3.29420229727764	-0.262342895472272	1.1394634680918998	2.48746109702323	2.2033010610156096	3.02677256335872	1.36698489224926	2.12516217565395	2.6893771812224303	2.81701444248057
mmu-miR-147-3p	-0.0781704987281543	-1.27050678041571	0.000672850620893867	0.549999855327498	0.35082548974112	0.335180218154708	-0.838808563167548	-0.5927656511206639	-0.691509387621707	0.738906185698339	0.728952943064789	-0.8340423490236321
mmu-miR-148a-3p	4.74757993367306	4.82622298699006	4.70300866300363	3.71306103772371	4.128372905705629	4.54933907000234	3.5978251875958103	3.25051288300308	2.2569937918537097	3.2223911677351005	1.2394458502691998	3.43612537344248
mmu-miR-148b-5p	-1.90999397279517	-1.8870833250420702	-0.946726621867028	-1.6508641868596101	-1.73748041497127	-0.821323537637945	-1.53967140904177	-1.3942605092447	-1.45261787241558	-1.5326747592570702	-1.5743735986845702	-0.835935618985592
mmu-miR-148b-3p	3.7903508219409705	3.36502551803895	3.1281952092729597	2.94854289143251	1.6466132577614798	3.4646926951539396	3.6685625366440697	4.6810933558018	2.6146309583378904	2.11044160193759	2.53402010837579	1.88793423785628
mmu-miR-149-5p	0.494846992586883	1.57084387198513	2.5653060821489797	2.90119778187985	2.4499691455179704	2.5663873984543	1.6712624745492801	2.1112894678014196	0.0497037360735135	2.61979588805788	0.931002066479282	2.7140397337625295
mmu-miR-150-5p	7.4026239699692	7.1518180754993095	7.2355454413574805	-0.21400001565463503	-0.45959436967778206	-1.22055302883553	6.228490308981611	5.53749845488655	5.24254006010949	0.736283153678929	-0.00135306502229282	0.101402155414104
mmu-miR-150-3p	-0.474714637399688	-0.680314264020912	0.14980120061979801	-1.5592534949251002	-1.6649553213236699	-1.89238453693621	-1.4235597576900199	-1.24610804890636	-1.3173242632976698	-1.93407236150364	-1.4659084596046998	-1.42012225633211
mmu-miR-151-5p	3.69834373064438	2.58746941978703	3.8019563678115498	4.21647676271225	3.96524444032261	3.6416185316219996	2.3783153761026896	2.4281372962330403	3.7151442167800997	3.2470882318987204	3.8545306691253702	3.21590780627191
mmu-miR-151-3p	3.67677053948536	2.6948159413668598	3.15806297444648	3.42899888435157	3.4497518964143503	2.92043382272677	3.3771757985519097	3.19652561854764	2.2127242796942004	3.7439956134621095	3.4214317611476703	3.3872568916032404
mmu-miR-152-3p	-1.24714163305912	-1.14028022898528	1.23816951533794	2.01973876657476	3.6837047494749804	2.82181665822191	-0.368190908343218	1.2967473966418799	-0.171106296064351	3.03864109669353	3.30024959275622	3.8064375851621004
mmu-miR-153-3p	-0.845963582881332	-0.38811020159218496	-0.418273980667058	-1.23844638175368	-0.5624067711049879	-0.318436419894763	-1.09606838289246	-0.9098754184570071	-0.9845997373394741	-0.0755913503669015	-1.1405031781589199	-1.09246155051835
mmu-miR-154-5p	2.04658532002537	2.29780386998962	1.45624271869752	-0.834634885278262	0.14812583262203	-1.45733482765237	2.78898220728661	-0.29125941039642306	2.04515576332517	0.765281559075582	-0.67631455820666	0.658406312135077
mmu-miR-154-3p	5.3760083379206804	5.15230816275021	4.81123606842187	-0.155080601849252	-0.39815126621881797	-0.29588635930535195	5.742781574994661	6.31191761099175	6.282925639938071	2.41042877228797	1.09812513399272	2.32330249556713
mmu-miR-155-5p	-1.79689334450742	-2.26982685219994	-2.08513283510926	-2.0876155510992302	-2.15442832394269	-2.3542152511461203	-2.0018452749265103	-1.3490155877450503	-1.9346951773682701	-2.3816745948592497	-2.0286133478883897	-1.9996724742739498
mmu-miR-15a-5p	1.0152356111820602	0.309581023403458	0.31820060085682106	-0.7661044993379029	0.123991979528252	0.3834116065248	1.16895294998853	0.8834708580352322	0.7514865963829	0.31484733892028005	0.479340532511554	1.17619113199828
mmu-miR-15a-3p	-0.21795453771693302	-0.11005821374083999	1.0785544117950199	1.79239611607235	1.23267413100064	-0.36672315247945503	1.80622289854203	-0.168508684162608	0.9469389119077679	1.87090006965942	1.28025928584149	2.1358583451126
mmu-miR-15b-5p	5.62415232291996	5.12063320561119	5.419731899784041	1.4975228004793901	2.64865110362124	2.26275214317333	4.56851858410541	3.92108051269755	4.03888276734206	1.03267369680869	2.20406553724027	0.19520489104177802
mmu-miR-15b-3p	4.669026893459519	4.84305115356099	4.37118534657389	2.791343916321	2.98766898759491	3.24360396346275	4.39299687732265	3.48957006270786	3.88438824398192	2.64567778184204	0.17122212035830497	2.36535360515589
mmu-miR-16-1-3p	-0.277022386811058	1.26818596421386	-0.749293256482605	-0.7543944175440699	0.18220667362291101	1.1376893386495501	0.6586267068622621	1.0128273760948001	1.54738002747363	2.48263587164033	1.21190449125232	1.31483222192518
mmu-miR-16-2-3p	3.32338379191553	3.17695024243286	3.4033522087459396	2.63848206523869	2.12576278143953	2.18263033838849	3.52902414098965	1.51765449920706	2.47542710927224	1.50266753665275	-0.10888970518784	1.10801968380397
mmu-miR-17-5p	8.93223956891792	9.013377681660991	8.87655172767772	8.50114573327248	8.78087565792608	8.95763638995372	9.32492869849509	9.685979314285552	9.638988046464869	8.520133559391121	7.87407156351768	8.38391533007725
mmu-miR-17-3p	2.41632738429898	3.40269014645938	3.1703398879051603	4.27875946610407	4.14945547833651	3.30078171961767	3.71314955157704	3.7192053075641205	3.00776861459591	2.98042599016749	3.43592384658798	2.3799369751599997
mmu-miR-181c-5p	4.959529069014731	4.95780214932176	4.81567821566992	3.23262141918545	4.3594459480291405	3.41416448459954	5.68009066208856	5.4370174189713705	5.6728745553154	3.2529334977743196	2.92792700886429	2.7970090192857997
mmu-miR-181c-3p	-2.10345921773845	-1.3285433062075702	-1.4534945180061103	-1.9176337111918997	-1.9747276488416698	-2.1218164062722003	-1.8443398993711901	-1.74849087630005	-1.7869577055181	-2.13106266300096	-1.86721418857739	-1.8424831624075402
mmu-miR-181d-5p	2.33918876694279	2.49100513767304	2.45837375656817	2.2341743166299906	0.38328315285261294	-0.296052615451358	1.56022160815123	1.98924497709404	2.6065718062242405	0.23913169647935997	0.815876471674838	0.915522727624045
mmu-miR-181d-3p	-0.9742078387082399	-0.905049206953727	-0.9535578120101831	-1.5870920873018102	-1.6650233780515	-1.80958317700342	-1.4870485171036598	-1.35621784764007	-1.40872376640154	-1.4787088638031498	-1.51827114696949	-1.4845141340480101
mmu-miR-182-5p	4.99074241009813	4.486117827267889	4.40379150233213	3.9830834647007696	4.88422557921233	4.88052361511665	4.40797081745497	4.373411084926951	3.1317414380720496	5.2338778140289195	4.68546494846413	4.59789116718162
mmu-miR-182-3p	1.24656541486831	-1.01589182224446	1.5523428790007299	0.517760823830023	1.83792445040873	0.830069941275297	1.8711709047226501	1.85158928494462	1.6858746993976497	2.0622727973667403	1.3425460767306998	-0.403375961741317
mmu-miR-183-5p	7.72687691337512	7.71590159996241	7.836428764396611	6.97812161979931	7.333642967916219	8.097042931136441	6.90914550666399	6.60757263990319	6.984260410774961	7.29183277711454	7.04345235755814	7.564585536024509
mmu-miR-183-3p	2.82351318804848	3.3467315920377203	3.44282381048463	2.1987228335156996	2.1667390820716204	3.5890720099419506	2.57145244586044	2.25800734400875	0.259374736346881	2.67819371018479	2.1245578554042397	2.2475887173255695
mmu-miR-1839-5p	1.5981753322027001	1.02108538458816	0.40871556388959207	0.4013373663238621	1.43918010565108	0.120607416461079	0.6582743039284301	-0.219374096566822	-0.33534532174897197	1.5447463814605502	0.577671207476668	1.70525898863775
mmu-miR-1839-3p	0.28798045307993	-1.3546021379133701	-1.0412650062873399	0.6125377784824461	0.402980666993	0.765341691284168	-0.848444187261912	0.5780085334846539	1.1073853216143201	0.26674804559397397	-0.910415527770818	-0.8434138898142941
mmu-miR-1843a-5p	-2.27853494427729	-2.2472802507770697	-2.08350317766553	-2.08570472141128	-2.1449508223686	-1.8879213005669901	-2.00964808994693	-1.9101860256491598	-1.47066943103354	-2.33917194313066	-2.03338462842061	-2.0077213630451296
mmu-miR-1843b-3p	-1.8561693845184402	-2.17439766648807	-1.69373779218382	-2.0536551217880903	-2.0979286885912902	-2.2243212285355	-1.99681934188775	-1.9224930946424899	-1.9523222464438603	-2.23064520842054	-2.01455723864063	-1.99537953284006
mmu-miR-185-5p	2.201178874809	1.8797354365360301	1.89239344864048	2.8664939880863898	2.3854736965041803	1.51284679877918	2.57289863258173	2.7166122033663798	3.1330846528419705	3.1642304149958904	2.94087049068606	2.5822782010418504
mmu-miR-186-5p	4.82066998456272	4.45758293632243	4.479422463273309	3.7862552416086603	4.48715880368575	4.47533527165867	4.96182407329255	5.15284142589921	5.42168902483966	4.497409081629059	4.0772773399647	4.68670796672539
mmu-miR-186-3p	-2.07042294964657	-2.0221332456452097	-1.7690913662644399	-1.03174973109892	-1.8640303415665502	-1.5005981392609298	-1.65498241411936	-1.5013096979153202	-1.56298275352182	-2.12968782431196	-1.69165627933909	-0.25482464694774
mmu-miR-187-3p	-0.714974939041194	-1.53526825780579	-1.20554288447504	0.7960810260300509	1.08094954300855	-0.828377190681979	-1.02457658333996	-0.7808657919073091	-0.878673584749155	0.6195051469652271	-1.08273795992243	0.0577970409308973
mmu-miR-188-5p	-1.17157043171049	-1.0563968291344001	-0.472722313106861	4.0388788836725595	3.7206212744407003	2.14321412878054	1.6689124046622101	1.4131806682733101	1.2415121387863102	3.82695678275589	3.78322735398558	4.21608614121692
mmu-miR-188-3p	-1.6269782533121002	-0.8923607504986529	-1.3512486800724899	-0.00980714487867951	-0.188302689961023	-1.0439703225471701	-1.21221071328073	-1.02496561453325	-1.1001121836338101	-0.149852569796646	-1.25689659952096	-1.208583499513
mmu-miR-18a-5p	6.4052753463656	6.203915174683031	6.013358041077731	3.5559088408322	4.00322254886929	4.84825050915208	6.31912570770936	6.449796861323921	6.38356961664196	3.9073740936253194	2.3836040167481003	3.53117444383403
mmu-miR-18a-3p	0.214632195409807	0.33108173114555606	1.67640216773213	0.949308445566998	0.136648987904627	0.408504337271044	1.24820905552788	0.9502598186379381	2.25588747058673	-0.7280431020914641	-0.663003767749711	0.609408217184444
mmu-miR-18b-5p	1.04513763634141	1.18172638346621	0.0252754478250502	-1.1866417142138501	-1.3589650623881102	-1.77202993243022	1.43199618250937	0.625348484210563	2.29900642796968	-1.95857689662261	-1.0344633690526	-0.959819135202097
mmu-miR-18b-3p	0.48147194902612106	1.04619093957519	2.37182507833383	-1.3236998231393402	-1.4905388582057	-1.90984170355804	-1.10952176249277	0.46219688156495004	0.326907373817617	-2.07985069396951	-1.17636466203847	-1.10409603401546
mmu-miR-190a-5p	3.33182967037571	2.86384253610318	3.72244720339616	-0.342463098171057	0.485455816405652	1.7845730587476	3.79813045778299	3.52978753780272	3.0946705257731004	0.7989983300189308	2.06429556974828	1.07576222470787
mmu-miR-190a-3p	0.110054526215967	0.42796816330447895	0.830673967674803	-1.39128817666885	-1.52297310261316	-1.02997863221877	-1.2222388768816599	-1.00116686775901	-1.08988909932	-1.877117208541	-1.27499752699659	-1.2179563859619298
mmu-miR-191-5p	8.47002879094555	8.28767637005061	8.45746183169347	7.645826312757679	8.1775933425315	8.30206505781175	8.58704306632452	8.08652664934571	7.635352721087759	7.68623879789691	7.66034834374902	8.01580304888582
mmu-miR-191-3p	1.66379400458443	-0.25965939885219297	0.247453578044592	-0.862240760440597	0.607484266744806	0.578211939139783	1.10565897465566	0.811355533777321	-0.48911765138808705	0.0148980184157857	0.408286084526209	0.49143250479026207
mmu-miR-192-5p	2.4575642106283597	1.71067395708235	0.654037456447038	2.00411831390374	1.9824257768847902	1.53381197240499	2.02777022504087	2.82113441649029	2.63415069226942	0.541264351562509	0.849520215584646	-0.23183827152560998
mmu-miR-192-3p	-2.09341986302264	-2.06787538045921	-1.9340202655991499	-1.54397831085354	-1.98424146801378	-1.7816074323849198	-1.8736584514468202	-1.79236803766754	-1.82499209959034	-1.86811477500156	-1.89305834071954	-1.87208373622053
mmu-miR-193a-5p	-0.675479913188449	-1.47129310940056	-0.137253741114999	-0.143644852126331	-0.313218628720208	-0.340295290208699	-0.981205103672438	-0.739540039372987	-0.8365268260768671	1.2564822814614398	-1.03887826918523	0.701309040755032
mmu-miR-193a-3p	-1.7403850085243002	-0.797631547867357	-1.3559374397154498	-1.3610465596183798	0.0292941703568832	-0.987898253176095	-1.1845420271451998	-0.953720535058451	-1.04635550025123	0.21624125547190598	-1.23962738321692	1.2153738205035098
mmu-miR-193b-3p	-1.9166544454142902	-1.87889379160537	-1.54878419763229	-1.55322163626896	-0.7909586513298922	-1.21563350324358	-0.433574074438193	-1.19944559001335	-1.27990210335873	-1.39864929052481	-1.4477650889900802	0.5812406382581209
mmu-miR-1946a	0.24071451628269003	-0.21948932211121105	-0.252245460602875	-1.21721946028906	-0.41806972775074	-1.5718937289203	-0.0455170378062411	-0.8227265748331221	-0.912442999784092	-1.0468778239053	-1.09962569421422	0.555487211598688
mmu-miR-1946b	-0.216628338634185	-1.84164108150823	-0.697972578577338	-1.54621234002069	-1.6545393937061599	-1.88742808945445	-1.40714849165521	-0.34868147163690605	-1.2982745157132198	-0.8165040308934141	-1.4505489726319798	-1.40362561596961
mmu-miR-1949	7.15888894609227	7.10360679202349	7.350187435649331	0.0837864631564393	1.68669864776907	1.7132299218579001	4.38443887529363	4.18607210935879	4.39268184792796	3.9744622322239502	3.4966204352872206	3.7970044146135002
mmu-miR-1955-5p	-1.2057652460972201	-1.46052379590622	-1.23465783210504	-1.7606834280006498	-1.8253900354476598	-1.9686080606388403	-1.67761692208069	-1.56898778621535	-1.61258362353896	-1.98017826172743	-1.7035411745184	-1.67551261548029
mmu-miR-195a-5p	2.5021605038621404	1.8475497279111202	2.27397261197794	-0.7347213034763721	0.211356450323323	-0.427519456487379	1.37063453382977	1.78473539010122	1.61806370316331	0.120355041646875	-0.5949133126066469	0.715362624168206
mmu-miR-195a-3p	-1.13384626229922	-1.83633560456535	-1.53215764782816	-1.5362498634888702	-1.6463761431237098	-1.22404488417457	0.0909284937019208	-1.20999681631257	-0.393026136036769	-1.04906020565814	-1.4389976038783703	-1.39129488769254
mmu-miR-196a-1-3p	-0.9664907079135129	-0.0860312546101595	-0.46167115231114497	-1.42370533412018	-1.5520056453873798	-1.82275845586108	-0.254892888322685	-0.005374659200970471	-0.0918165191478724	-1.8950079242385602	-1.31040362974191	-1.2548285812137399
mmu-miR-196b-5p	-0.61638662874852	-0.0476887246482334	0.499760450903256	0.8751236167870459	1.15647503168448	0.0332880502688203	-0.922783335734213	-0.676807349766957	-0.775524227005456	-0.9417620025446249	-0.9814852990982009	-0.918018418047183
mmu-miR-1981-5p	-1.7421676118353302	-1.72050078060691	-1.4307969007357402	-1.43504706730249	-0.717023541485868	-1.1148876176968998	-1.28821675659326	-1.09620133961456	-1.17326236763015	-0.322411920567486	0.128283283918495	-0.36529875420296604
mmu-miR-1981-3p	-0.294175983836258	-1.4835538434855802	-1.19767625401132	-0.23890884867612	-0.39929020377543895	0.463428194347883	-1.03037282516896	-0.8050620861152241	-0.895485435696365	-1.0315339059997501	-0.0929085812140575	0.57425319799152
mmu-miR-1983	5.484459209470001	5.22864065245159	4.91439648101463	6.27542008089128	6.64866313241788	7.2545046438246	6.719696806819909	6.77209886648234	6.319417407021871	8.55897359744216	7.59347554426596	7.77279564433336
mmu-miR-199b-5p	-1.8567540629440302	-1.8328058903108897	-1.50938266141182	-0.615974279610815	-1.63115468898029	-1.8884121461493502	-1.36302255564701	-1.1659165917942	-1.2450205952200601	-0.0755847317783376	0.102965982507554	-0.40910148514736494
mmu-miR-19a-5p	-2.16727643300148	-2.12565816837364	-1.90757516049898	-0.714300965585208	-1.9893978901953	-2.21124565776414	-1.8092308723119	-1.67678873166681	-1.72994137779953	-2.23288317094213	-1.2024319585115701	-1.8066652726823798
mmu-miR-19a-3p	11.3072456902737	11.190577900752098	10.902955550961499	8.210160515695879	8.10497861178289	9.17718922508444	10.2652540741597	10.7961980992921	10.2666527365023	8.11702496432208	6.81623481891747	7.3921817867828095
mmu-miR-19b-1-5p	1.79026418291682	1.04846223988168	-0.7643888730991651	2.00158891862419	0.777512822631282	-0.442356470820427	-0.555841427813361	2.19338131977205	2.01931810963278	1.20017169477754	0.5798533121468851	-0.549961868711968
mmu-miR-19b-2-5p	-0.780005791236934	0.23661715905091601	0.45523861586758596	-1.31433986038767	-1.47137841533906	-1.8385914569363897	0.0572066946501718	1.11108127036295	1.41132203277579	-1.9780085444183897	-1.1756594803218798	-1.1076360653666202
mmu-miR-1b-5p	-2.4117241777544103	-2.3892983650879502	-2.2717853278657203	-2.27336497565906	-2.31587513373429	-2.4429911550477796	-2.2187929553239503	-2.14742711001992	-2.1760681717162402	-2.4687761910681	-2.23582435462906	-1.8734082585911598
mmu-miR-200a-5p	1.0379226170481	0.9812705313365291	1.11714748163831	-0.998897938250703	-1.11861248594192	0.213554662986401	-0.7910892665590501	1.36781346740201	0.55183073479687	0.348632650539596	-0.8559443414657791	-0.7858248924937281
mmu-miR-200a-3p	4.0795725802741405	3.8708119456424397	1.9992185761781298	4.3594769909002995	4.0352070370346595	3.3062746182764	2.3725559670014	1.77306565123975	3.7161504006462502	3.62475023705941	4.34964233280891	3.2145520510215495
mmu-miR-200b-5p	0.8112899687552041	1.27628931797984	1.3661027436335098	-1.02742058492443	-0.11315648646384201	-1.46612505389944	-0.8235064340136958	-0.556840372177736	0.5027402971985979	0.6226421982822901	0.23567611183536605	-0.818340719037185
mmu-miR-200b-3p	4.4727494840007695	4.5612768190972	4.703353473519	1.9590629666044599	1.6600368077061498	3.5376047847048397	2.3431773359147003	3.1934230568944297	3.86758057373165	2.02469319902801	2.55814514346342	3.55951910921613
mmu-miR-200c-5p	-1.63374440874944	-1.5908525630875399	-1.4082684039997801	-1.86181018965417	-1.9176005361965	-2.05349176041075	-1.7901898508019098	-1.69652929010129	-1.73411782963458	-2.06268965643239	-1.8125418652934	-1.78837550758257
mmu-miR-200c-3p	3.7618444308883703	3.54321373941595	4.23531039211321	2.87674437402582	3.13895848431403	3.1456253505876806	1.79031218956633	2.2574182110093197	2.52768188634389	1.5202351041050202	1.04058882748	0.0375631049948413
mmu-miR-203-5p	-2.2062798444972103	-2.15986181374083	-1.91662765062774	-1.9198972819649198	-2.0078868613992302	-2.2671162556550097	-1.80694147715069	-1.65922500187524	-1.71850765541774	-2.29656594853663	-0.464929381989775	-1.0920475415698199
mmu-miR-203-3p	2.63889570249035	2.57449897746461	2.59004846444006	3.82117104682737	3.85061788698781	4.65427161230042	1.3070109858525	2.43169324652713	1.5892572257451103	5.97759395446712	5.652826836432049	6.46996391072766
mmu-miR-205-5p	4.03789017182328	4.09126107623921	5.227655207612139	2.56762572808409	1.6712010067557799	2.9932815445521004	4.19940870674155	3.48829311937008	3.70842701988751	1.82085249598787	2.57118480711835	3.40102318389759
mmu-miR-206-3p	-2.07926672539793	-2.04022554750128	-1.8356466785164898	-1.8383966930391002	-1.9124027800654098	-2.1012982520936103	-1.74339206663957	-1.61915100997426	-1.66901233725213	-0.833189352474882	-1.77304209092137	-1.1421106063653101
mmu-miR-208a-3p	-2.4106768857745497	-2.3883957297856098	-2.27164070502802	-2.2732101633756203	-2.3154461116231	-2.44174217686287	-1.87720689298296	-2.14808465417098	-2.17654096801055	-2.4671590821271403	-2.23591169640225	-2.2176166131689903
mmu-miR-20a-5p	6.492995132266719	6.837007154676441	6.63685600959246	4.37023576925616	4.85720882904102	5.486810454988429	6.66418993326551	6.29436749185737	6.3499698718885895	4.365408709297189	4.59240715102533	4.8904560477178896
mmu-miR-20a-3p	5.06071655763072	5.072614628461019	4.76246581585212	3.3871647054285003	3.97265088055589	4.55590176916058	5.600583344012411	4.85012208441614	5.06776479285482	4.19395337549312	1.333953183348	3.8180131812149
mmu-miR-20b-5p	9.166225044702221	9.247308890038461	9.32050690270864	0.185420783313811	-0.0813618875300195	-0.8987444571497599	8.61234085719694	8.970217015556509	8.87294510289526	1.6675595369603602	0.417925937850645	0.530846530473998
mmu-miR-20b-3p	1.73169525849652	1.87640334902841	2.03663747859527	-1.08041763526753	-1.2579635173165902	-1.6783755647077798	1.5567001627200499	0.7602408414521	1.3448827067033502	-1.8833130239198703	-0.92362728267354	-0.8467208362791591
mmu-miR-210-5p	-0.7094364717117231	-0.634203274894533	0.33338939243725896	-0.214578944851223	0.136789682307125	-1.4954363809432802	-1.00206563186211	-0.7766120327126079	0.168057725107524	-0.633165788314792	-1.05586994477302	0.00280615780786508
mmu-miR-210-3p	1.75470964251426	2.8124457454850695	2.8184418028370297	5.3583046418405	5.0547835103264	2.68887133962959	1.30583853875719	1.77717092254487	2.22974170089208	5.54854284258546	6.28464558952533	6.0550112751521805
mmu-miR-211-5p	-0.295446526167623	0.0573889163338115	0.655167144140506	-1.51086914661183	-1.63385607573577	-1.91242449991563	-1.35298581940265	-1.14651596476829	-1.2293779531581102	-1.97828608144795	-1.4022596775593898	-1.34898619375498
mmu-miR-2137	7.98607522886873	8.82755756492644	9.912244518194619	8.571813325606751	8.82248488913725	7.47828401475684	8.2892913431093	8.31685616435331	8.29918067311754	10.289548560791099	10.749861455250599	11.0155352374776
mmu-miR-214-5p	-2.3007132241824104	-2.2644990797321	-2.0747340902508102	-2.0772849718719	-2.1459321610747297	-2.35120445270855	-1.9891597807471002	-1.87391521551788	-1.92016600521754	-2.37925808998041	-1.46115353845995	-1.43141806211084
